Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Profit_Margin,Profit_Rank,Sales_Rank,Quantity_Rank
KeyTronic 6101 Series - Keyboard - Black,360.712,127.06900000000002,10,0.1,40.12,0.35227272727272735,1731.0,2771.0,3427.5
KeyTronic E03601U1 - Keyboard - Beige,324.0,58.31999999999997,18,0.0,33.0,0.1799999999999999,2205.0,2828.0,2818.0
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,24.67199999999999,15,0.06666666666666667,9.44,0.16666666666666663,2667.0,3157.0,3046.5
KeyTronic KT800P2 - Keyboard - Black,75.1,1.2015999999999982,6,0.13333333333333333,7.56,0.015999999999999976,3097.0,3461.0,3618.5
Kingston Digital DataTraveler 16GB USB 2.0,477.93,64.70849999999994,57,0.06153846153846154,47.24,0.13539325842696617,2141.0,2619.0,1228.5
Kingston Digital DataTraveler 32GB USB 2.0,355.95,5.423999999999988,22,0.05714285714285715,42.24,0.015238095238095205,3030.0,2780.0,2531.5
Kingston Digital DataTraveler 64GB USB 2.0,202.68,16.214399999999983,6,0.0,20.689999999999998,0.07999999999999992,2810.0,3019.0,3618.5
Kingston Digital DataTraveler 8GB USB 2.0,44.03,-2.0229999999999997,9,0.13333333333333333,5.13,-0.045945945945945935,3132.0,3618.0,3480.5
"KitchenAid Blender, Black",3593.3312,618.7611999999999,50,0.20733333333333331,427.852,0.1721970966661798,692.0,1008.0,1432.5
"KitchenAid Blender, Silver",5810.402999999999,1791.5430000000001,73,0.0923529411764706,532.331,0.3083336904514197,229.0,632.0,788.0
"KitchenAid Blender, White",1072.36,270.44,14,0.11666666666666665,163.607,0.25219142825170654,1232.0,2036.0,3130.5
"KitchenAid Coffee Grinder, Black",1146.36,251.46000000000004,20,0.09999999999999999,127.769,0.21935517638438193,1279.0,1974.0,2667.0
"KitchenAid Coffee Grinder, Red",2071.1133,540.9933,32,0.08818181818181818,206.903,0.26120893531029904,778.0,1451.0,1994.5
"KitchenAid Coffee Grinder, Silver",1106.2839999999999,-25.015999999999977,22,0.25625,117.88,-0.022612638346030476,3266.0,2002.0,2531.5
"KitchenAid Coffee Grinder, White",1962.2459999999996,545.6460000000001,33,0.02,180.067,0.2780721683214032,773.0,1496.0,1956.5
"KitchenAid Microwave, Black",8622.4075,1929.3474999999999,33,0.07444444444444445,857.925,0.22375972140031655,208.0,372.0,1956.5
"KitchenAid Microwave, Red",12712.776,1879.136,47,0.020000000000000004,1410.5049999999999,0.14781476524088838,217.0,219.0,1510.5
"KitchenAid Microwave, Silver",14728.1276,996.7676000000001,59,0.18722222222222223,1540.133,0.06767782212859157,446.0,175.0,1163.5
"KitchenAid Microwave, White",11246.451599999999,2784.6216,39,0.08700000000000001,1587.24,0.24760001634648926,114.0,261.0,1758.0
"KitchenAid Refrigerator, Black",21870.0339,3443.1639,52,0.134,2291.467,0.15743752002140246,82.0,75.0,1368.0
"KitchenAid Refrigerator, Red",7047.998999999999,-1087.9009999999998,21,0.34500000000000003,980.522,-0.1543560094148708,3734.0,490.0,2597.5
"KitchenAid Refrigerator, Silver",17763.984,4858.014,46,0.0923076923076923,1206.895,0.2734754771226995,43.0,116.0,1539.0
"KitchenAid Refrigerator, White",13446.6048,1130.4648000000004,37,0.21416666666666664,1188.982,0.08407064956649879,400.0,199.0,1817.0
"KitchenAid Stove, Black",19549.8842,1782.194199999999,50,0.2091666666666667,1638.135,0.09116136861823453,230.0,96.0,1432.5
"KitchenAid Stove, Red",13474.545000000002,1223.6249999999995,31,0.17272727272727273,1056.886,0.09081011640838331,372.0,198.0,2040.0
"KitchenAid Stove, Silver",21966.329,5725.209,46,0.10333333333333333,2203.579,0.2606356756288226,30.0,70.0,1539.0
"KitchenAid Stove, White",7558.257,79.34700000000038,17,0.24,1295.66,0.010498055305608208,2019.0,450.0,2900.0
"KitchenAid Toaster, Black",2939.4125,509.7825000000001,39,0.07352941176470588,369.622,0.17343006468129263,818.0,1147.0,1758.0
"KitchenAid Toaster, Red",2135.844,608.044,31,0.15,331.477,0.2846855856513865,703.0,1432.0,2040.0
"KitchenAid Toaster, Silver",1724.269,531.049,24,0.1,149.202,0.3079850069797694,790.0,1607.0,2402.5
"KitchenAid Toaster, White",4712.1516,1666.1915999999999,62,0.02888888888888889,420.434,0.35359465090214837,249.0,789.0,1092.0
"Kleencut Box Cutter, Easy Grip",579.8363999999999,-20.20359999999997,29,0.227,68.524,-0.03484362140769357,3245.0,2473.0,2139.5
"Kleencut Box Cutter, High Speed",2615.8439999999996,-283.09599999999995,115,0.239,321.141,-0.10822357908193302,3564.0,1249.0,256.5
"Kleencut Box Cutter, Serrated",1547.018,247.958,58,0.177,150.265,0.1602812636957036,1288.0,1715.0,1195.0
"Kleencut Box Cutter, Steel",1915.3124999999998,27.022500000000015,73,0.2036842105263158,152.193,0.014108663729809115,2629.0,1522.0,788.0
Kleencut Forged Office Shears by Acme United Corporation,9.568000000000001,2.2879999999999994,5,0.1,2.36,0.2391304347826086,3088.0,3777.0,3660.5
"Kleencut Letter Opener, Easy Grip",3192.401,768.8810000000001,141,0.07432432432432433,318.699,0.2408472494526847,563.0,1092.0,97.5
"Kleencut Letter Opener, High Speed",1262.142,318.462,55,0.04,178.06,0.2523186772962155,1123.0,1901.0,1289.5
"Kleencut Letter Opener, Steel",844.7472,173.0072,47,0.17625,91.06099999999999,0.20480351991696452,1518.0,2214.0,1510.5
"Kleencut Ruler, Easy Grip",971.3682,58.498200000000004,69,0.07476190476190475,119.651,0.06022247794399693,2203.0,2109.0,899.0
"Kleencut Ruler, High Speed",684.4183999999999,90.82840000000002,62,0.065,81.372,0.13270888100027706,1937.0,2353.0,1092.0
"Kleencut Ruler, Serrated",470.592,102.16199999999999,54,0.060000000000000005,51.782,0.2170925132598939,1870.0,2629.0,1316.0
"Kleencut Ruler, Steel",557.6256000000001,44.635600000000004,57,0.2111764705882353,63.964,0.08004582286035648,2385.0,2503.0,1228.5
"Kleencut Scissors, Easy Grip",907.8627000000001,-4.057300000000039,50,0.18142857142857144,133.774,-0.004469067844730308,3150.0,2165.0,1432.5
"Kleencut Scissors, High Speed",1198.8305,289.0805,67,0.13363636363636364,108.583,0.24113542323122406,1191.0,1946.0,950.0
"Kleencut Scissors, Serrated",1289.4210000000003,73.82099999999998,77,0.077,140.05100000000002,0.057251277899150056,2062.0,1882.0,704.0
"Kleencut Scissors, Steel",1334.6580000000001,128.628,79,0.13,94.105,0.09637525118794475,1719.0,1847.0,664.0
"Kleencut Shears, Easy Grip",2093.0288,171.6388,56,0.14421052631578946,248.077,0.08200498722234496,1525.0,1445.0,1258.5
"Kleencut Shears, High Speed",1601.093,-110.34699999999994,50,0.25666666666666665,229.678,-0.06891979416561057,3427.0,1687.0,1432.5
"Kleencut Shears, Serrated",2570.3811,-167.51889999999997,86,0.13407407407407407,230.985,-0.06517278702368297,3487.0,1262.0,547.5
"Kleencut Shears, Steel",3459.3642,688.8142,96,0.14045454545454544,320.451,0.19911583752875747,632.0,1033.0,426.5
"Kleencut Trimmer, Easy Grip",2665.2255,373.50550000000004,72,0.08631578947368422,288.048,0.14014029957315058,1022.0,1231.0,813.0
"Kleencut Trimmer, High Speed",1928.0140999999999,292.7841,62,0.08199999999999999,219.886,0.15185786245027982,1183.0,1513.0,1092.0
"Kleencut Trimmer, Serrated",1475.3768,161.13679999999997,46,0.12466666666666668,210.67600000000002,0.10921738772088592,1573.0,1746.0,1539.0
"Kleencut Trimmer, Steel",3263.5418999999997,28.311899999999994,102,0.11423076923076922,318.536,0.008675206529445813,2611.0,1071.0,365.5
Konftel 250 Conference phone - Charcoal black,2221.596,324.69480000000004,9,0.1,182.14,0.14615384615384616,1112.0,1393.0,3480.5
"Konica Calculator, Durable",771.5925,90.2925,18,0.08666666666666667,87.689,0.11702096637797803,1944.0,2278.0,2818.0
"Konica Calculator, Red",1199.988,136.068,35,0.1875,125.315,0.11339113391133912,1682.0,1945.0,1877.0
"Konica Calculator, White",808.6464,96.7764,19,0.13,54.35,0.11967703065270556,1897.0,2246.0,2740.5
"Konica Calculator, Wireless",1724.2699,534.9499,46,0.1827272727272727,233.584,0.31024719505919574,788.0,1606.0,1539.0
"Konica Card Printer, Durable",4709.4580000000005,-612.7320000000001,44,0.25,306.245,-0.13010669168299197,3673.0,791.0,1598.5
"Konica Card Printer, Red",9125.4928,1836.7427999999998,67,0.18263157894736842,980.6129999999999,0.2012760121842406,222.0,343.0,950.0
"Konica Card Printer, White",3604.6780000000003,446.3379999999999,29,0.09999999999999999,302.391,0.12382187812614605,908.0,1004.0,2139.5
"Konica Card Printer, Wireless",4729.59,1288.74,32,0.17272727272727273,886.95,0.27248450711372446,344.0,785.0,1994.5
"Konica Inkjet, Durable",5301.450000000001,560.91,19,0.13999999999999999,389.01,0.10580312933254107,757.0,696.0,2740.5
"Konica Inkjet, White",17328.8514,4457.7214,62,0.07333333333333333,2446.063,0.25724275066494023,51.0,122.0,1092.0
"Konica Inkjet, Wireless",19911.376,2522.836,76,0.15,1789.653,0.12670324743001185,136.0,89.0,728.0
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,118.37040000000002,8,0.0,31.48,0.37000000000000005,1783.0,2834.0,3530.0
"Konica Phone, Durable",1829.772,45.462000000000046,31,0.23500000000000001,197.601,0.024845718482958558,2376.0,1559.0,2040.0
"Konica Phone, Red",3921.147,941.6670000000001,56,0.16578947368421051,363.51,0.24015090482453225,471.0,940.0,1258.5
"Konica Phone, White",3465.216,835.5360000000001,46,0.14133333333333334,472.90000000000003,0.24112089982269505,530.0,1032.0,1539.0
"Konica Phone, Wireless",5857.7597,1074.4697,79,0.116,497.841,0.18342672882262484,419.0,625.0,664.0
"Konica Printer, Durable",6149.682000000001,1057.2619999999997,29,0.24444444444444446,950.823,0.17192140992005758,424.0,592.0,2139.5
"Konica Printer, Red",3837.0552000000002,200.8751999999998,21,0.28555555555555556,376.473,0.05235139697755711,1430.0,958.0,2597.5
"Konica Printer, White",8414.3875,2414.4975,35,0.085,1193.502,0.28694869353235747,148.0,380.0,1877.0
"Konica Printer, Wireless",7097.76,425.0699999999998,31,0.11875000000000001,1100.8999999999999,0.05988790829782915,933.0,487.0,2040.0
"Konica Receipt Printer, Durable",6874.746600000001,1670.1966,59,0.045,604.76,0.24294664184422443,246.0,516.0,1163.5
"Konica Receipt Printer, Red",4473.52,433.51,46,0.18333333333333332,601.243,0.09690579230672937,921.0,830.0,1539.0
"Konica Receipt Printer, White",4796.2350000000015,1211.985,45,0.12692307692307692,543.7,0.252695082705497,377.0,773.0,1568.0
"Konica Receipt Printer, Wireless",5020.4,805.93,44,0.017857142857142856,603.663,0.16053103338379413,543.0,735.0,1598.5
"Kraft Business Envelopes, Recycled",1590.9436,203.0236,124,0.13633333333333333,164.408,0.1276120661976955,1422.0,1691.0,196.5
"Kraft Business Envelopes, Security-Tint",780.8452000000001,144.3752,53,0.04833333333333333,78.93,0.1848960587834823,1647.0,2271.0,1340.0
"Kraft Business Envelopes, Set of 50",1060.605,345.715,68,0.11421052631578947,118.25699999999999,0.3259601831030402,1070.0,2050.0,923.5
"Kraft Clasp Envelope, Recycled",262.72999999999996,57.500000000000014,46,0.055882352941176466,33.883,0.2188558596277548,2213.0,2918.0,1539.0
"Kraft Clasp Envelope, Security-Tint",341.99999999999994,12.5,34,0.07692307692307693,53.368,0.036549707602339186,2897.0,2805.0,1918.0
"Kraft Clasp Envelope, Set of 50",479.76,-5.580000000000005,72,0.213,52.12,-0.011630815407703863,3163.0,2615.0,813.0
"Kraft Clasp Envelope, with clear poly window",995.5088,42.528800000000025,111,0.1575,104.886,0.04272066705989945,2419.0,2098.0,294.0
"Kraft Interoffice Envelope, Recycled",1894.0272,412.7772,50,0.16294117647058823,159.348,0.2179362577263938,958.0,1535.0,1432.5
"Kraft Interoffice Envelope, Security-Tint",2706.0240000000003,605.0640000000001,69,0.06190476190476191,341.452,0.22359890377912392,708.0,1218.0,899.0
"Kraft Interoffice Envelope, Set of 50",2271.71,229.19,65,0.14842105263157895,277.445,0.10088875780799486,1348.0,1371.0,1010.0
"Kraft Interoffice Envelope, with clear poly window",1711.7714,476.0414,48,0.191,163.914,0.27809869939408965,867.0,1618.0,1484.0
"Kraft Mailers, Recycled",1643.8950000000002,261.65500000000003,60,0.15000000000000002,133.08,0.15916770839986738,1252.0,1655.0,1140.0
"Kraft Mailers, Security-Tint",1730.1600000000003,168.59999999999997,56,0.1368421052631579,179.542,0.09744763490081838,1537.0,1602.0,1258.5
"Kraft Mailers, Set of 50",1788.7515000000003,163.36149999999998,62,0.14466666666666667,214.18699999999998,0.09132710720298484,1560.0,1576.0,1092.0
"Kraft Mailers, with clear poly window",1746.456,449.37600000000003,49,0.10307692307692307,152.848,0.2573073698965219,901.0,1597.0,1459.5
"Kraft Manila Envelope, Recycled",809.5329,110.3729,48,0.191,96.037,0.13634146308321748,1822.0,2245.0,1484.0
"Kraft Manila Envelope, Security-Tint",1946.8971,-124.1229,91,0.1135,209.528,-0.0637542169023725,3445.0,1503.0,484.0
"Kraft Manila Envelope, Set of 50",1320.2616,-93.2184,70,0.17181818181818184,136.839,-0.07060600717312387,3410.0,1859.0,873.5
"Kraft Manila Envelope, with clear poly window",1077.1761,314.8961,48,0.24266666666666667,122.266,0.29233483735853405,1132.0,2027.0,1484.0
"Kraft Peel and Seal, Recycled",933.2502000000001,52.00020000000001,56,0.08374999999999999,72.484,0.05571946301216973,2288.0,2142.0,1258.5
"Kraft Peel and Seal, Security-Tint",1270.8528000000001,56.872799999999984,65,0.08555555555555555,154.518,0.044751681705387104,2218.0,1892.0,1010.0
"Kraft Peel and Seal, Set of 50",949.1651,26.815100000000015,66,0.12714285714285714,95.589,0.028251249440165903,2634.0,2128.0,980.0
"Kraft Peel and Seal, with clear poly window",1116.9945,242.0345,62,0.147,109.362,0.21668369897971745,1307.0,1993.0,1092.0
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,41.85600000000001,28,0.1,27.36,0.16000000000000003,2432.0,2921.0,2182.0
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.5519999999999,133.30240000000006,18,0.15000000000000002,194.59,0.14736842105263168,1692.0,2167.0,2818.0
LG Exalt,1154.326,-212.14640000000009,12,0.3333333333333333,116.05999999999999,-0.18378378378378385,3516.0,1971.0,3293.5
LG G2,1499.9699999999998,-374.99250000000006,5,0.4,19.33,-0.25000000000000006,3599.0,1736.0,3660.5
LG G3,1803.1080000000002,411.5789999999999,10,0.1,254.85999999999999,0.22826086956521732,959.0,1570.0,3427.5
Laminate Occasional Tables,2096.168,-206.53420000000023,18,0.2333333333333333,189.83,-0.09852941176470599,3513.0,1444.0,2818.0
Large Capacity Hanging Post Binders,276.945,-19.461000000000027,22,0.45999999999999996,24.78,-0.07027027027027037,3240.0,2889.0,2531.5
Laser & Ink Jet Business Envelopes,198.462,83.226,20,0.04,36.03,0.41935483870967744,1991.0,3027.0,2667.0
"Leather Task Chair, Black",1437.484,54.58799999999997,19,0.19999999999999998,158.54,0.03797468354430378,2252.0,1772.0,2740.5
Lenovo 17-Key USB Numeric Keypad,367.09200000000004,22.43339999999997,13,0.16,31.68,0.061111111111111026,2715.0,2767.0,3213.5
"Lesro Coffee Table, Adjustable Height",2482.5889999999995,132.73900000000015,17,0.2333333333333333,210.488,0.053467972346610805,1698.0,1294.0,2900.0
"Lesro Coffee Table, Fully Assembled",1115.268,-474.1619999999999,11,0.5333333333333333,105.77300000000001,-0.4251552093308513,3637.0,1996.0,3364.0
"Lesro Coffee Table, Rectangular",1472.463,-793.6769999999999,10,0.45,130.33,-0.5390132044064944,3701.0,1751.0,3427.5
"Lesro Coffee Table, with Bottom Storage",4275.6,249.48000000000002,23,0.16666666666666666,558.661,0.05834970530451866,1283.0,873.0,2471.0
"Lesro Computer Table, Adjustable Height",6700.983999999999,138.71400000000017,23,0.19166666666666665,829.1569999999999,0.020700541890564163,1671.0,540.0,2471.0
"Lesro Computer Table, Fully Assembled",7223.262000000001,-2322.838,34,0.39999999999999997,662.598,-0.3215774258222947,3775.0,478.0,1918.0
"Lesro Computer Table, with Bottom Storage",3272.028,86.02800000000013,10,0.3666666666666667,224.93599999999998,0.026291951046873725,1976.0,1068.0,3427.5
"Lesro Conference Table, Adjustable Height",10919.079,163.02900000000034,20,0.40833333333333327,819.451,0.014930654865671394,1561.0,275.0,2667.0
"Lesro Conference Table, Fully Assembled",7029.8925,-518.4775,12,0.23399999999999999,578.1039999999999,-0.0737532615185794,3648.0,493.0,3293.5
"Lesro Conference Table, Rectangular",11002.929999999998,860.6300000000001,23,0.35666666666666663,1216.647,0.07821825640988357,514.0,272.0,2471.0
"Lesro Conference Table, with Bottom Storage",12777.942000000001,154.0820000000012,24,0.23124999999999998,1664.906,0.012058436327227121,1603.0,217.0,2402.5
"Lesro Round Back Collection Coffee Table, End Table",2847.78,-328.58999999999986,20,0.2875,276.17,-0.11538461538461532,3586.0,1172.0,2667.0
"Lesro Round Table, Adjustable Height",3960.6240000000007,-2402.976,19,0.434,691.006,-0.6067165173972585,3776.0,930.0,2740.5
"Lesro Round Table, Fully Assembled",3723.0708000000004,-154.3092000000005,17,0.4640000000000001,363.27,-0.041446754114909785,3475.0,971.0,2900.0
"Lesro Round Table, Rectangular",10707.497,585.4570000000001,38,0.24375,1273.3509999999999,0.05467729759812215,728.0,280.0,1786.5
"Lesro Round Table, with Bottom Storage",3661.2810000000004,-33.27900000000024,11,0.3333333333333333,853.149,-0.00908944164624355,3292.0,989.0,3364.0
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,-12.132900000000333,39,0.17777777777777778,184.57999999999998,-0.005279503105590207,3206.0,1363.0,1758.0
"Lesro Training Table, Adjustable Height",4223.830799999999,-1443.9792,27,0.3457142857142857,498.155,-0.3418648303809898,3749.0,881.0,2228.0
"Lesro Training Table, Fully Assembled",3483.7802999999994,-842.5496999999999,19,0.245,278.703,-0.24184926357152892,3709.0,1026.0,2740.5
"Lesro Training Table, Rectangular",2711.6466,-2581.2834000000003,25,0.5820000000000001,168.468,-0.951924708772891,3779.0,1215.0,2335.0
"Lesro Training Table, with Bottom Storage",2073.344,-7.2159999999997915,12,0.16749999999999998,171.128,-0.0034803679466599807,3178.0,1449.0,3293.5
"Lesro Wood Table, Adjustable Height",6480.756,-711.0440000000003,24,0.33999999999999997,582.169,-0.10971621212093162,3692.0,561.0,2402.5
"Lesro Wood Table, Fully Assembled",5556.465,-1296.145,27,0.5033333333333333,818.86,-0.23326791404247124,3743.0,662.0,2228.0
"Lesro Wood Table, Rectangular",3867.25,-666.5000000000002,14,0.20833333333333334,370.244,-0.17234468937875758,3684.0,950.0,3130.5
"Lesro Wood Table, with Bottom Storage",2393.2416,-878.7684,7,0.235,224.19,-0.36718750000000006,3715.0,1327.0,3579.0
Letter Size Cart,4600.092000000001,1252.8821999999996,33,0.05,576.46,0.27236024844720486,357.0,807.0,1956.5
Letter Size File,341.4200000000001,59.54999999999996,10,0.1,6.38,0.17441860465116263,2189.0,2808.0,3427.5
Letter Slitter,10.08,0.3024000000000004,4,0.0,2.33,0.030000000000000037,3106.0,3773.0,3706.0
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,15.002400000000002,16,0.1,7.3,0.4086956521739131,2840.0,3657.0,2972.0
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,52.03439999999999,14,0.05,29.98,0.23823529411764702,2286.0,2988.0,3130.5
Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,218.39999999999998,6,0.25,39.89,0.36399999999999993,1370.0,2436.0,3618.5
Lexmark MX611dhe Monochrome Laser Printer,16829.900999999998,-4589.973000000004,18,0.4,1314.41,-0.272727272727273,3787.0,135.0,2818.0
Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.4569999999997,6,0.7,78.5,-0.6999999999999996,3647.0,2320.0,3618.5
Lexmark S315 Color Inkjet Printer,299.97,34.99649999999999,5,0.44999999999999996,47.4,0.11666666666666663,2522.0,2853.0,3660.5
Lexmark X 9575 Professional All-in-One Color Printer,396.0,190.08,4,0.0,68.48,0.48000000000000004,1466.0,2734.0,3706.0
"Lifetime Advantage Folding Chairs, 4/Carton",5212.112,972.6367999999999,27,0.14285714285714285,645.4,0.18661087866108783,459.0,707.0,2228.0
"Linden 10"" Round Wall Clock, Black",253.648,41.8672,21,0.16666666666666666,24.16,0.1650602409638554,2431.0,2935.0,2597.5
"Linden 12"" Wall Clock With Oak Frame",101.94,30.581999999999987,3,0.0,40.23,0.2999999999999999,2580.0,3313.0,3746.5
Lock-Up Easel 'Spel-Binder',704.691,39.371399999999994,44,0.4857142857142857,89.19,0.05587044534412954,2469.0,2332.0,1598.5
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,536.2212000000002,52,0.09333333333333334,262.32,0.38042553191489376,785.0,1798.0,1368.0
"Logitech B530 USB Headset - headset - Full size, Binaural",739.8000000000001,64.73250000000002,25,0.16,58.19,0.08750000000000001,2140.0,2311.0,2335.0
Logitech ClearChat Comfort/USB Headset H390,533.078,160.21629999999996,19,0.06666666666666667,46.96,0.3005494505494505,1575.0,2540.0,2740.5
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,42.53599999999996,50,0.06666666666666667,84.48,0.05462184873949574,2418.0,2274.0,1432.5
"Logitech Flash Drive, Bluetooth",1650.2858999999999,486.0659,66,0.12055555555555555,193.503,0.29453435916770543,853.0,1649.0,980.0
"Logitech Flash Drive, Erganomic",1099.4768000000001,406.2468,50,0.13466666666666666,112.809,0.3694910160905623,968.0,2011.0,1432.5
"Logitech Flash Drive, Programmable",1848.0439999999996,466.5040000000001,71,0.07368421052631578,161.178,0.2524312191701064,878.0,1552.0,843.5
"Logitech Flash Drive, USB",2155.7247999999995,567.7848,85,0.1535,227.259,0.2633846398204447,750.0,1424.0,561.0
Logitech G105 Gaming Keyboard,759.936,78.36839999999998,14,0.12000000000000002,70.27,0.10312499999999997,2027.0,2292.0,3130.5
Logitech G13 Programmable Gameboard with LCD Display,1039.87,43.19460000000005,14,0.1,112.65,0.041538461538461594,2407.0,2068.0,3130.5
Logitech G19 Programmable Gaming Keyboard,4389.246,729.0611999999996,36,0.025,591.61,0.16610169491525414,596.0,850.0,1847.0
Logitech G35 7.1-Channel Surround Sound Headset,2157.8340000000003,699.3462000000002,17,0.03333333333333333,213.32,0.32409638554216874,624.0,1422.0,2900.0
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.844,377.5528,17,0.05,212.81,0.30256410256410254,1009.0,1911.0,2900.0
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,429.7386,21,0.05,113.00999999999999,0.30700000000000005,929.0,1804.0,2597.5
Logitech G600 MMO Gaming Mouse,1615.7979999999998,540.7324,21,0.025,257.45,0.3346534653465347,779.0,1679.0,2597.5
Logitech G602 Wireless Gaming Mouse,1999.75,515.1356,29,0.1111111111111111,249.29,0.2576,810.0,1482.0,2139.5
Logitech G700s Rechargeable Gaming Mouse,2339.766,889.9110000000001,25,0.08888888888888889,231.22000000000003,0.3803418803418804,494.0,1347.0,2335.0
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,70.0977,3,0.0,10.51,0.41000000000000003,2088.0,3102.0,3746.5
Logitech K350 2.4Ghz Wireless Keyboard,1154.664,47.28149999999996,25,0.08,235.45,0.04094827586206893,2354.0,1970.0,2335.0
Logitech Keyboard K120,174.24,-19.601999999999986,12,0.20000000000000004,16.68,-0.11249999999999992,3241.0,3091.0,3293.5
"Logitech Keyboard, Bluetooth",2757.447,539.6669999999999,54,0.18466666666666667,388.729,0.1957125558532947,781.0,1201.0,1316.0
"Logitech Keyboard, Erganomic",5662.4876,709.8675999999999,93,0.06523809523809523,721.396,0.12536320609337845,610.0,646.0,460.5
"Logitech Keyboard, Programmable",3865.1200000000003,387.13,62,0.12391304347826088,425.158,0.10015989154282402,993.0,951.0,1092.0
"Logitech Keyboard, USB",2950.2382000000002,59.71819999999995,59,0.14529411764705882,225.431,0.02024182318566682,2185.0,1142.0,1163.5
Logitech M510 Wireless Mouse,239.94,52.3869,7,0.13333333333333333,20.04,0.21833333333333332,2279.0,2957.0,3579.0
Logitech Media Keyboard K200,503.85600000000005,50.38559999999998,16,0.1,44.45,0.09999999999999995,2309.0,2575.0,2972.0
"Logitech Memory Card, Bluetooth",4996.7,-240.66000000000003,78,0.23333333333333334,816.891,-0.048163788100146106,3539.0,739.0,685.0
"Logitech Memory Card, Erganomic",6265.3475,-717.6125,78,0.20111111111111113,875.1949999999999,-0.1145367435724834,3693.0,582.0,685.0
"Logitech Memory Card, Programmable",4013.408,695.088,53,0.11176470588235293,450.891,0.1731914622186431,628.0,917.0,1340.0
"Logitech Memory Card, USB",3479.9334000000003,343.88339999999994,41,0.148,401.459,0.09881896015596157,1074.0,1029.0,1690.5
Logitech Mobile Speakerphone P710e - speaker phone,1916.716,241.6141999999999,17,0.16,168.32,0.12605633802816896,1309.0,1520.0,2900.0
"Logitech Mouse, Bluetooth",2211.1280000000006,466.32799999999986,90,0.10200000000000001,227.468,0.21090049965447488,880.0,1398.0,495.0
"Logitech Mouse, Erganomic",1270.5210000000002,-156.69900000000007,68,0.1825,125.615,-0.1233344431142815,3477.0,1893.0,923.5
"Logitech Mouse, Programmable",853.6320000000002,152.332,32,0.06666666666666667,81.776,0.1784516044384465,1610.0,2207.0,1994.5
"Logitech Mouse, USB",1563.4615000000001,194.13150000000002,63,0.052777777777777785,198.146,0.12416775213204803,1452.0,1707.0,1063.0
"Logitech Numeric Keypad, Bluetooth",1834.2720000000002,362.54200000000003,47,0.09411764705882353,182.612,0.19764898553758659,1037.0,1556.0,1510.5
"Logitech Numeric Keypad, Erganomic",2791.3696,678.5196,87,0.15571428571428572,317.824,0.24307766338072892,639.0,1187.0,531.5
"Logitech Numeric Keypad, Programmable",2437.226,340.88599999999997,64,0.125,263.936,0.1398663890833267,1083.0,1307.0,1036.5
"Logitech Numeric Keypad, USB",2307.888,638.8679999999999,64,0.12315789473684209,239.00900000000001,0.27681932572117884,674.0,1357.0,1036.5
"Logitech Router, Bluetooth",12264.5988,-1415.6412000000003,69,0.17952380952380953,1183.968,-0.11542499050193149,3747.0,230.0,899.0
"Logitech Router, Erganomic",10426.196000000002,2136.5159999999996,50,0.0625,1103.094,0.2049180736675197,176.0,296.0,1432.5
"Logitech Router, Programmable",7695.1732,2324.8132,37,0.10800000000000001,1011.808,0.3021131740088709,157.0,437.0,1817.0
"Logitech Router, USB",12959.845700000002,2906.3557,67,0.07849999999999999,1228.843,0.22425851104076028,108.0,208.0,950.0
Logitech Trackman Marble Mouse,773.742,286.7044,28,0.08888888888888889,91.7,0.37054263565891477,1196.0,2277.0,2182.0
Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,89.98499999999999,11,0.13333333333333333,91.86,0.16304347826086954,1951.0,2512.0,3364.0
Logitech Wireless Gaming Headset G930,2879.8200000000006,763.1523000000001,21,0.13333333333333333,242.67,0.26499999999999996,567.0,1164.0,2597.5
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,133.269,10,0.1,20.98,0.3444444444444445,1693.0,2740.0,3427.5
Logitech Wireless Headset h800,2799.72,719.9279999999999,32,0.06666666666666667,336.78,0.2571428571428571,601.0,1185.0,1994.5
Logitech Wireless Marathon Mouse M705,1409.718,554.8890000000001,30,0.05,155.91,0.3936170212765958,764.0,1797.0,2091.0
Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,497.9502,21,0.1142857142857143,146.68,0.27666666666666667,835.0,1572.0,2597.5
